quote_date,region_name,price
2013-09-01,Yorkshire & Humber,1.1363636
2013-10-01,East Anglia,1.708
2013-10-01,East Midlands,1.5649999
2013-10-01,London,1.8194444
2013-10-01,North,1.5314286
2013-10-01,North West,1.7833333
2013-10-01,Northern Ireland,2.265
2013-10-01,Scotland,1.6546154
2013-10-01,South East,2.04375
2013-10-01,South West,2.1142857
2013-10-01,Wales,1.5962499
2013-10-01,West Midlands,1.4861538
2013-10-01,Yorkshire & Humber,1.2818182
2013-11-01,East Anglia,1.6506667
2013-11-01,East Midlands,1.6627274
2013-11-01,London,1.7173685
2013-11-01,North,1.5600001
2013-11-01,North West,1.6775
2013-11-01,Northern Ireland,2.3066666
2013-11-01,Scotland,1.5223078
2013-11-01,South East,1.9872222
2013-11-01,South West,2.1
2013-11-01,Wales,1.5242857
2013-11-01,West Midlands,1.4116668
2013-11-01,Yorkshire & Humber,1.2945454
2013-12-01,East Anglia,1.704
2013-12-01,East Midlands,1.5716667
2013-12-01,London,1.6274999
2013-12-01,North,1.5600001
2013-12-01,North West,1.65875
2013-12-01,Northern Ireland,2.458
2013-12-01,Scotland,1.5430769
2013-12-01,South East,1.9505556
2013-12-01,South West,2.0653846
2013-12-01,Wales,1.5237501
2013-12-01,West Midlands,1.5854546
2013-12-01,Yorkshire & Humber,1.2608334
2014-01-01,East Anglia,1.84
2014-01-01,East Midlands,1.5841666
2014-01-01,London,1.7966666
2014-01-01,North,1.4542857
2014-01-01,North West,1.784
2014-01-01,Northern Ireland,2.1299999
2014-01-01,Scotland,1.6507694
2014-01-01,South East,2.1899998
2014-01-01,South West,2.0216668
2014-01-01,Wales,1.5649999
2014-01-01,West Midlands,1.5866667
2014-01-01,Yorkshire & Humber,1.2399999
2014-02-01,East Anglia,1.6457144
2014-02-01,East Midlands,1.6883334
2014-02-01,London,1.84125
2014-02-01,North,1.4828571
2014-02-01,North West,1.7405882
2014-02-01,Northern Ireland,2.035
2014-02-01,Scotland,1.765
2014-02-01,South East,1.995
2014-02-01,South West,1.9492857
2014-02-01,Wales,1.618
2014-02-01,West Midlands,1.586
2014-02-01,Yorkshire & Humber,1.3109092
2014-03-01,East Anglia,1.6886667
2014-03-01,East Midlands,1.7199999
2014-03-01,London,1.7952942
2014-03-01,North,1.6999999
2014-03-01,North West,1.7405882
2014-03-01,Northern Ireland,1.9200001
2014-03-01,Scotland,1.7316667
2014-03-01,South East,2.0005882
2014-03-01,South West,1.9815385
2014-03-01,Wales,1.5866666
2014-03-01,West Midlands,1.4050001
2014-03-01,Yorkshire & Humber,1.3227273
2014-04-01,East Anglia,1.5993333
2014-04-01,East Midlands,1.6574999
2014-04-01,London,1.9231579
2014-04-01,North,1.5799999
2014-04-01,North West,1.6194118
2014-04-01,Northern Ireland,1.65
2014-04-01,Scotland,1.5576923
2014-04-01,South East,1.8180001
2014-04-01,South West,1.9653846
2014-04-01,Wales,1.6028572
2014-04-01,West Midlands,1.3791666
2014-04-01,Yorkshire & Humber,1.3227272
2014-05-01,East Anglia,1.6821429
2014-05-01,East Midlands,1.8490909
2014-05-01,London,1.8254999
2014-05-01,North,1.4216666
2014-05-01,North West,1.7470589
2014-05-01,Northern Ireland,1.9200001
2014-05-01,Scotland,1.7361538
2014-05-01,South East,1.8926315
2014-05-01,South West,2.1823077
2014-05-01,Wales,1.6314286
2014-05-01,West Midlands,1.35
2014-05-01,Yorkshire & Humber,1.2381818
2014-06-01,East Anglia,1.7046666
2014-06-01,East Midlands,1.7191668
2014-06-01,London,1.9289474
2014-06-01,North,1.5799999
2014-06-01,North West,1.763125
2014-06-01,Northern Ireland,1.765
2014-06-01,Scotland,1.7746154
2014-06-01,South East,1.8663157
2014-06-01,South West,1.9892857
2014-06-01,Wales,1.7783333
2014-06-01,West Midlands,1.5218182
2014-06-01,Yorkshire & Humber,1.3841667
2014-07-01,East Anglia,1.8338462
2014-07-01,East Midlands,1.6758333
2014-07-01,London,1.9855556
2014-07-01,North,1.806
2014-07-01,North West,1.828125
2014-07-01,Northern Ireland,1.7880001
2014-07-01,Scotland,1.8483334
2014-07-01,South East,2.0627778
2014-07-01,South West,2.0049999
2014-07-01,Wales,1.6342857
2014-07-01,West Midlands,1.4308333
2014-07-01,Yorkshire & Humber,1.3825
2014-08-01,East Anglia,1.7242857
2014-08-01,East Midlands,1.6827273
2014-08-01,London,1.8741177
2014-08-01,North,1.806
2014-08-01,North West,1.765625
2014-08-01,Northern Ireland,1.54
2014-08-01,Scotland,1.7691666
2014-08-01,South East,2.168889
2014-08-01,South West,2.1592307
2014-08-01,Wales,1.69875
2014-08-01,West Midlands,1.4308333
2014-08-01,Yorkshire & Humber,1.3825
2014-09-01,East Anglia,1.6850001
2014-09-01,East Midlands,1.6827273
2014-09-01,London,1.9652941
2014-09-01,North,1.605
2014-09-01,North West,1.703125
2014-09-01,Northern Ireland,1.805
2014-09-01,Scotland,1.699091
2014-09-01,South East,1.9378947
2014-09-01,South West,2.1746154
2014-09-01,Wales,1.63625
2014-09-01,West Midlands,1.3433334
2014-09-01,Yorkshire & Humber,1.3408333
2014-10-01,East Anglia,1.6146666
2014-10-01,East Midlands,1.7233334
2014-10-01,London,2.0246668
2014-10-01,North,1.5757142
2014-10-01,North West,1.80875
2014-10-01,Northern Ireland,1.4966666
2014-10-01,Scotland,1.7016667
2014-10-01,South East,1.8857895
2014-10-01,South West,1.9738462
2014-10-01,Wales,1.6825
2014-10-01,West Midlands,1.35
2014-10-01,Yorkshire & Humber,1.3281817
2014-11-01,East Anglia,1.6286666
2014-11-01,East Midlands,1.670909
2014-11-01,London,2.162
2014-11-01,North,1.5714285
2014-11-01,North West,1.5425
2014-11-01,Northern Ireland,1.5633334
2014-11-01,Scotland,1.5158334
2014-11-01,South East,1.9000001
2014-11-01,South West,1.9683332
2014-11-01,Wales,1.62
2014-11-01,West Midlands,1.319091
2014-11-01,Yorkshire & Humber,1.3063636
2014-12-01,East Anglia,1.5846667
2014-12-01,East Midlands,1.6941667
2014-12-01,London,1.8552631
2014-12-01,North,1.5957143
2014-12-01,North West,1.54375
2014-12-01,Northern Ireland,1.5
2014-12-01,Scotland,1.5353845
2014-12-01,South East,2.0375
2014-12-01,South West,1.7666668
2014-12-01,Wales,1.76
2014-12-01,West Midlands,1.3366667
2014-12-01,Yorkshire & Humber,1.2772727
2015-01-01,East Anglia,1.755
2015-01-01,East Midlands,1.6572727
2015-01-01,London,1.9241176
2015-01-01,North,1.5957143
2015-01-01,North West,1.7125
2015-01-01,Northern Ireland,1.5633334
2015-01-01,Scotland,1.6815385
2015-01-01,South East,2.0647619
2015-01-01,South West,1.9116668
2015-01-01,Wales,1.67625
2015-01-01,West Midlands,1.3783334
2015-01-01,Yorkshire & Humber,1.3366667
2015-02-01,East Anglia,1.8138461
2015-02-01,East Midlands,1.6127273
2015-02-01,London,1.946
2015-02-01,North,1.4685714
2015-02-01,North West,1.8007692
2015-02-01,Northern Ireland,1.4566666
2015-02-01,Scotland,1.6350001
2015-02-01,South East,2.073
2015-02-01,South West,1.9485714
2015-02-01,Wales,1.5957143
2015-02-01,West Midlands,1.2625
2015-02-01,Yorkshire & Humber,1.2245455
2015-03-01,East Anglia,1.6733333
2015-03-01,East Midlands,1.7341666
2015-03-01,London,2.001111
2015-03-01,North,1.7866668
2015-03-01,North West,1.7433333
2015-03-01,Northern Ireland,1.4883333
2015-03-01,Scotland,1.72
2015-03-01,South East,1.9247618
2015-03-01,South West,1.8992857
2015-03-01,Wales,1.66375
2015-03-01,West Midlands,1.3307692
2015-03-01,Yorkshire & Humber,1.3554546
2015-04-01,East Anglia,1.6457144
2015-04-01,East Midlands,1.6418182
2015-04-01,London,1.9485
2015-04-01,North,1.5600001
2015-04-01,North West,1.6876471
2015-04-01,Northern Ireland,1.5450001
2015-04-01,Scotland,1.7021428
2015-04-01,South East,1.8809524
2015-04-01,South West,1.9921428
2015-04-01,Wales,1.60875
2015-04-01,West Midlands,1.3366667
2015-04-01,Yorkshire & Humber,1.3738462
2015-05-01,East Anglia,1.6626667
2015-05-01,East Midlands,1.7425
2015-05-01,London,1.9485
2015-05-01,North,1.615
2015-05-01,North West,1.686875
2015-05-01,Northern Ireland,1.5450001
2015-05-01,Scotland,1.6484616
2015-05-01,South East,1.9399999
2015-05-01,South West,1.98
2015-05-01,Wales,1.67125
2015-05-01,West Midlands,1.4241667
2015-05-01,Yorkshire & Humber,1.4084615
2015-06-01,East Anglia,1.6107142
2015-06-01,East Midlands,1.6591667
2015-06-01,London,1.7088889
2015-06-01,North,1.54625
2015-06-01,North West,1.7029412
2015-06-01,Northern Ireland,1.5283333
2015-06-01,Scotland,1.6283334
2015-06-01,South East,1.8614286
2015-06-01,South West,1.9135714
2015-06-01,Wales,1.60875
2015-06-01,West Midlands,1.2915385
2015-06-01,Yorkshire & Humber,1.2942857
2015-07-01,East Anglia,1.64
2015-07-01,East Midlands,1.7836362
2015-07-01,London,2.02
2015-07-01,North,1.5257143
2015-07-01,North West,1.7325
2015-07-01,Northern Ireland,1.555
2015-07-01,Scotland,1.751
2015-07-01,South East,1.9910527
2015-07-01,South West,1.9821428
2015-07-01,Wales,1.65375
2015-07-01,West Midlands,1.3500001
2015-07-01,Yorkshire & Humber,1.3442857
2015-08-01,East Anglia,1.6433333
2015-08-01,East Midlands,1.7654545
2015-08-01,London,1.7873684
2015-08-01,North,1.635
2015-08-01,North West,1.606875
2015-08-01,Northern Ireland,1.4733334
2015-08-01,Scotland,1.61
2015-08-01,South East,2.082778
2015-08-01,South West,2.096923
2015-08-01,Wales,1.67875
2015-08-01,West Midlands,1.3716666
2015-08-01,Yorkshire & Humber,1.3442857
2015-09-01,East Anglia,1.6315385
2015-09-01,East Midlands,1.716
2015-09-01,London,1.8031578
2015-09-01,North,1.58
2015-09-01,North West,1.7641176
2015-09-01,Northern Ireland,1.5466666
2015-09-01,Scotland,1.6769232
2015-09-01,South East,2.134091
2015-09-01,South West,1.9642857
2015-09-01,Wales,1.7316667
2015-09-01,West Midlands,1.2883333
2015-09-01,Yorkshire & Humber,1.3846154
2015-10-01,East Anglia,1.6546667
2015-10-01,East Midlands,1.7863636
2015-10-01,London,1.7905264
2015-10-01,North,1.5912501
2015-10-01,North West,1.7047058
2015-10-01,Northern Ireland,1.48
2015-10-01,Scotland,1.6500001
2015-10-01,South East,2.1147618
2015-10-01,South West,2.0653846
2015-10-01,Wales,1.7700001
2015-10-01,West Midlands,1.2391666
2015-10-01,Yorkshire & Humber,1.3478571
2015-11-01,East Anglia,1.572
2015-11-01,East Midlands,1.7975
2015-11-01,London,1.7977778
2015-11-01,North,1.5175
2015-11-01,North West,1.4575
2015-11-01,Northern Ireland,1.5633334
2015-11-01,Scotland,1.4730769
2015-11-01,South East,1.8941177
2015-11-01,South West,2.0515385
2015-11-01,Wales,1.7442857
2015-11-01,West Midlands,1.1983334
2015-11-01,Yorkshire & Humber,1.2771428
2015-12-01,East Anglia,1.5953333
2015-12-01,East Midlands,1.7758332
2015-12-01,London,1.7972221
2015-12-01,North,1.64125
2015-12-01,North West,1.5222222
2015-12-01,Northern Ireland,1.5633334
2015-12-01,Scotland,1.5071429
2015-12-01,South East,1.8385714
2015-12-01,South West,1.9857142
2015-12-01,Wales,1.5771428
2015-12-01,West Midlands,1.2515385
2015-12-01,Yorkshire & Humber,1.3492857
2016-01-01,East Anglia,1.6686667
2016-01-01,East Midlands,1.93
2016-01-01,London,1.806
2016-01-01,North,1.64125
2016-01-01,North West,1.6717647
2016-01-01,Northern Ireland,1.6779999
2016-01-01,Scotland,1.6846154
2016-01-01,South East,2.09
2016-01-01,South West,2.08
2016-01-01,Wales,1.67
2016-01-01,West Midlands,1.2391666
2016-01-01,Yorkshire & Humber,1.3261539
2016-02-01,East Anglia,1.6576922
2016-02-01,East Midlands,1.93
2016-02-01,London,2.0173686
2016-02-01,North,1.57875
2016-02-01,North West,1.7776923
2016-02-01,Northern Ireland,1.91
2016-02-01,Scotland,1.8133334
2016-02-01,South East,1.9194738
2016-02-01,South West,1.8866667
2016-02-01,Wales,1.67
2016-02-01,West Midlands,1.4863636
2016-02-01,Yorkshire & Humber,1.3438462
2016-03-01,East Anglia,1.6615385
2016-03-01,East Midlands,1.7090908
2016-03-01,London,1.9549999
2016-03-01,North,1.57875
2016-03-01,North West,1.7113334
2016-03-01,Northern Ireland,1.7260001
2016-03-01,Scotland,1.8175
2016-03-01,South East,1.8904762
2016-03-01,South West,1.9623077
2016-03-01,Wales,1.63
2016-03-01,West Midlands,1.3354546
2016-03-01,Yorkshire & Humber,1.3746154
2016-04-01,East Anglia,1.6341667
2016-04-01,East Midlands,1.8108333
2016-04-01,London,1.9515791
2016-04-01,North,1.64125
2016-04-01,North West,1.9084615
2016-04-01,Northern Ireland,1.6779999
2016-04-01,Scotland,1.7961539
2016-04-01,South East,1.9147619
2016-04-01,South West,1.865
2016-04-01,Wales,1.6014286
2016-04-01,West Midlands,1.4699999
2016-04-01,Yorkshire & Humber,1.49
2016-05-01,East Anglia,1.6730769
2016-05-01,East Midlands,1.8408333
2016-05-01,London,1.8911111
2016-05-01,North,1.53
2016-05-01,North West,1.87
2016-05-01,Northern Ireland,1.578
2016-05-01,Scotland,1.7978572
2016-05-01,South East,1.9860001
2016-05-01,South West,1.9723077
2016-05-01,Wales,1.72
2016-05-01,West Midlands,1.4338461
2016-05-01,Yorkshire & Humber,1.3878572
2016-06-01,East Anglia,1.6850001
2016-06-01,East Midlands,1.8533334
2016-06-01,London,1.9642105
2016-06-01,North,1.6212499
2016-06-01,North West,1.8738462
2016-06-01,Northern Ireland,1.565
2016-06-01,Scotland,1.7746154
2016-06-01,South East,1.95
2016-06-01,South West,1.7723078
2016-06-01,Wales,1.73875
2016-06-01,West Midlands,1.5872726
2016-06-01,Yorkshire & Humber,1.3423078
2016-07-01,East Anglia,1.7613333
2016-07-01,East Midlands,1.9963638
2016-07-01,London,1.935
2016-07-01,North,1.62125
2016-07-01,North West,2.0947058
2016-07-01,Northern Ireland,1.7216667
2016-07-01,Scotland,1.8476924
2016-07-01,South East,1.926
2016-07-01,South West,1.9838462
2016-07-01,Wales,1.73875
2016-07-01,West Midlands,1.6318183
2016-07-01,Yorkshire & Humber,1.4163636
2016-08-01,East Anglia,1.6928571
2016-08-01,East Midlands,1.9663638
2016-08-01,London,2.0366666
2016-08-01,North,1.62875
2016-08-01,North West,1.8941177
2016-08-01,Northern Ireland,1.64
2016-08-01,Scotland,1.8242857
2016-08-01,South East,1.860909
2016-08-01,South West,1.8841667
2016-08-01,Wales,1.6975
2016-08-01,West Midlands,1.4307692
2016-08-01,Yorkshire & Humber,1.3927273
2016-09-01,East Anglia,1.72
2016-09-01,East Midlands,1.8791666
2016-09-01,London,2.0015
2016-09-01,North,1.6125
2016-09-01,North West,1.9127778
2016-09-01,Northern Ireland,1.776
2016-09-01,Scotland,1.7592858
2016-09-01,South East,1.9122727
2016-09-01,South West,1.8407693
2016-09-01,Wales,1.5875
2016-09-01,West Midlands,1.4207692
2016-09-01,Yorkshire & Humber,1.4283333
2016-10-01,East Anglia,1.7264286
2016-10-01,East Midlands,1.9833332
2016-10-01,London,2.013
2016-10-01,North,1.6375
2016-10-01,North West,1.8311111
2016-10-01,Northern Ireland,1.716
2016-10-01,Scotland,1.7738461
2016-10-01,South East,1.926
2016-10-01,South West,1.8676922
2016-10-01,Wales,1.6857144
2016-10-01,West Midlands,1.5816666
2016-10-01,Yorkshire & Humber,1.4757143
2016-11-01,East Anglia,1.638
2016-11-01,East Midlands,1.9566666
2016-11-01,London,1.9757895
2016-11-01,North,1.5525
2016-11-01,North West,1.8588889
2016-11-01,Northern Ireland,1.8360001
2016-11-01,Scotland,1.7671429
2016-11-01,South East,1.9147369
2016-11-01,South West,1.6675
2016-11-01,Wales,1.70375
2016-11-01,West Midlands,1.4976922
2016-11-01,Yorkshire & Humber,1.4533334
2016-12-01,East Anglia,1.6626667
2016-12-01,East Midlands,1.9416666
2016-12-01,London,1.9399999
2016-12-01,North,1.6125
2016-12-01,North West,1.981111
2016-12-01,Northern Ireland,1.4533333
2016-12-01,Scotland,1.7271429
2016-12-01,South East,1.9705262
2016-12-01,South West,1.5915383
2016-12-01,Wales,1.6274999
2016-12-01,West Midlands,1.4592307
2016-12-01,Yorkshire & Humber,1.333077
2017-01-01,East Anglia,1.8130769
2017-01-01,East Midlands,1.95
2017-01-01,London,2.0533333
2017-01-01,North,1.675
2017-01-01,North West,2.0327778
2017-01-01,Northern Ireland,1.5366668
2017-01-01,Scotland,1.8792858
2017-01-01,South East,1.959
2017-01-01,South West,1.7242857
2017-01-01,Wales,1.6857144
2017-01-01,West Midlands,1.4976922
2017-01-01,Yorkshire & Humber,1.3753846
2017-02-01,East Anglia,1.8114287
2017-02-01,East Midlands,2.088
2017-02-01,London,1.7075
2017-02-01,North,1.55
2017-02-01,North West,2.0382354
2017-02-01,Northern Ireland,1.4783334
2017-02-01,Scotland,1.8828572
2017-02-01,South East,1.4489474
2017-02-01,South West,1.5823077
2017-02-01,Wales,1.5428572
2017-02-01,West Midlands,1.4207692
2017-02-01,Yorkshire & Humber,1.5821428
2017-03-01,East Anglia,1.6385715
2017-03-01,East Midlands,2.102
2017-03-01,London,1.59
2017-03-01,North,1.6125
2017-03-01,North West,1.9594119
2017-03-01,Northern Ireland,1.4783334
2017-03-01,Scotland,1.891
2017-03-01,South East,1.6270001
2017-03-01,South West,1.7576923
2017-03-01,Wales,1.7216667
2017-03-01,West Midlands,1.6445454
2017-03-01,Yorkshire & Humber,1.59
2017-04-01,East Anglia,1.6207143
2017-04-01,East Midlands,2.1433332
2017-04-01,London,1.7826315
2017-04-01,North,1.675
2017-04-01,North West,1.9611111
2017-04-01,Northern Ireland,1.4483334
2017-04-01,Scotland,1.8427273
2017-04-01,South East,1.6957144
2017-04-01,South West,1.7066666
2017-04-01,Wales,1.8371428
2017-04-01,West Midlands,1.5816666
2017-04-01,Yorkshire & Humber,1.3530769
2017-05-01,East Anglia,1.6520001
2017-05-01,East Midlands,2.105
2017-05-01,London,1.8189474
2017-05-01,North,1.6125
2017-05-01,North West,1.9700001
2017-05-01,Northern Ireland,1.565
2017-05-01,Scotland,2.0041666
2017-05-01,South East,1.72
2017-05-01,South West,1.8053845
2017-05-01,Wales,1.8142856
2017-05-01,West Midlands,1.4361539
2017-05-01,Yorkshire & Humber,1.643077
2017-06-01,East Anglia,1.6271429
2017-06-01,East Midlands,2.151
2017-06-01,London,1.81375
2017-06-01,North,1.6785715
2017-06-01,North West,2.0
2017-06-01,Northern Ireland,1.4899999
2017-06-01,Scotland,1.9699999
2017-06-01,South East,1.7199999
2017-06-01,South West,1.7953846
2017-06-01,Wales,1.8342857
2017-06-01,West Midlands,1.4899999
2017-06-01,Yorkshire & Humber,1.4181818
2017-07-01,East Anglia,1.6620001
2017-07-01,East Midlands,2.0891666
2017-07-01,London,1.8994118
2017-07-01,North,1.61875
2017-07-01,North West,1.9706666
2017-07-01,Northern Ireland,1.488
2017-07-01,Scotland,2.0241668
2017-07-01,South East,1.8142856
2017-07-01,South West,1.8621428
2017-07-01,Wales,1.69625
2017-07-01,West Midlands,1.463077
2017-07-01,Yorkshire & Humber,1.2036363
2017-08-01,East Anglia,1.636
2017-08-01,East Midlands,2.1058333
2017-08-01,London,1.7057894
2017-08-01,North,1.6375
2017-08-01,North West,1.9888889
2017-08-01,Northern Ireland,1.4483334
2017-08-01,Scotland,1.9300001
2017-08-01,South East,1.6318183
2017-08-01,South West,1.6154546
2017-08-01,Wales,1.8214285
2017-08-01,West Midlands,1.4592307
2017-08-01,Yorkshire & Humber,1.28
2017-09-01,East Anglia,1.66
2017-09-01,East Midlands,2.0791667
2017-09-01,London,1.6252942
2017-09-01,North,1.7114286
2017-09-01,North West,2.0444443
2017-09-01,Northern Ireland,1.4900001
2017-09-01,Scotland,1.9492308
2017-09-01,South East,1.8665001
2017-09-01,South West,1.8609092
2017-09-01,Wales,1.8757143
2017-09-01,West Midlands,1.5438461
2017-09-01,Yorkshire & Humber,1.245
2017-10-01,East Anglia,1.5960001
2017-10-01,East Midlands,2.1460001
2017-10-01,London,1.8264999
2017-10-01,North,1.6157143
2017-10-01,North West,1.8470588
2017-10-01,Northern Ireland,1.5483333
2017-10-01,Scotland,1.963077
2017-10-01,South East,1.7761904
2017-10-01,South West,2.233
2017-10-01,Wales,1.8642857
2017-10-01,West Midlands,1.4923077
2017-10-01,Yorkshire & Humber,1.1971428
2017-11-01,East Anglia,1.5893333
2017-11-01,East Midlands,2.1458333
2017-11-01,London,1.8573685
2017-11-01,North,1.8825
2017-11-01,North West,1.9694117
2017-11-01,Northern Ireland,1.5480001
2017-11-01,Scotland,1.9846154
2017-11-01,South East,1.7785714
2017-11-01,South West,1.8591666
2017-11-01,Wales,1.8814286
2017-11-01,West Midlands,1.5808333
2017-11-01,Yorkshire & Humber,1.2328571
2017-12-01,East Anglia,1.65
2017-12-01,East Midlands,2.0654545
2017-12-01,London,1.8627777
2017-12-01,North,1.7575
2017-12-01,North West,1.9316667
2017-12-01,Northern Ireland,1.5066667
2017-12-01,Scotland,1.9423077
2017-12-01,South East,1.6972728
2017-12-01,South West,1.8869231
2017-12-01,Wales,1.7985715
2017-12-01,West Midlands,1.6163636
2017-12-01,Yorkshire & Humber,1.2738461
2018-01-01,East Anglia,1.5169231
2018-01-01,East Midlands,2.2018182
2018-01-01,London,1.7833333
2018-01-01,North,1.9037501
2018-01-01,North West,2.11375
2018-01-01,Northern Ireland,1.6566668
2018-01-01,Scotland,2.080909
2018-01-01,South East,1.7557142
2018-01-01,South West,1.91
2018-01-01,Wales,1.9414285
2018-01-01,West Midlands,1.6291666
2018-01-01,Yorkshire & Humber,1.415
2018-02-01,East Anglia,1.5207692
2018-02-01,East Midlands,2.075
2018-02-01,London,1.8183333
2018-02-01,North,2.027143
2018-02-01,North West,2.0473335
2018-02-01,Northern Ireland,1.6700001
2018-02-01,Scotland,2.0272727
2018-02-01,South East,1.6729412
2018-02-01,South West,1.542
2018-02-01,Wales,1.60375
2018-02-01,West Midlands,1.3572727
2018-02-01,Yorkshire & Humber,1.2066666
2018-03-01,East Anglia,1.5714285
2018-03-01,East Midlands,2.1109092
2018-03-01,London,1.8772223
2018-03-01,North,1.8100001
2018-03-01,North West,1.9020001
2018-03-01,Northern Ireland,1.5616666
2018-03-01,Scotland,1.9323077
2018-03-01,South East,1.8128572
2018-03-01,South West,1.7516667
2018-03-01,Wales,1.73
2018-03-01,West Midlands,1.3175
2018-03-01,Yorkshire & Humber,1.2335714
2018-04-01,East Anglia,1.6135714
2018-04-01,East Midlands,2.086
2018-04-01,London,1.88
2018-04-01,North,1.8757143
2018-04-01,North West,2.09
2018-04-01,Northern Ireland,1.6283334
2018-04-01,Scotland,2.086154
2018-04-01,South East,1.8755555
2018-04-01,South West,1.7125
2018-04-01,Wales,1.7466666
2018-04-01,West Midlands,1.4408334
2018-04-01,Yorkshire & Humber,1.1190909
2018-05-01,East Anglia,1.5393333
2018-05-01,East Midlands,2.1345453
2018-05-01,London,1.8733333
2018-05-01,North,1.79125
2018-05-01,North West,2.0317647
2018-05-01,Northern Ireland,1.5116667
2018-05-01,Scotland,2.0207694
2018-05-01,South East,1.7504762
2018-05-01,South West,1.8518182
2018-05-01,Wales,1.7375001
2018-05-01,West Midlands,1.4223077
2018-05-01,Yorkshire & Humber,1.202
2018-06-01,East Anglia,1.6060001
2018-06-01,East Midlands,2.1427271
2018-06-01,London,1.9225
2018-06-01,North,1.5542858
2018-06-01,North West,2.0388236
2018-06-01,Northern Ireland,1.5116668
2018-06-01,Scotland,2.0784616
2018-06-01,South East,1.633
2018-06-01,South West,1.6285715
2018-06-01,Wales,1.66625
2018-06-01,West Midlands,1.5033334
2018-06-01,Yorkshire & Humber,1.1516666
2018-07-01,East Anglia,1.5186667
2018-07-01,East Midlands,2.1091666
2018-07-01,London,1.9225
2018-07-01,North,1.72625
2018-07-01,North West,1.9658823
2018-07-01,Northern Ireland,1.6033334
2018-07-01,Scotland,2.1236365
2018-07-01,South East,1.7360001
2018-07-01,South West,1.72
2018-07-01,Wales,1.69875
2018-07-01,West Midlands,1.6363636
2018-07-01,Yorkshire & Humber,1.0391667
2018-08-01,East Anglia,1.6092857
2018-08-01,East Midlands,2.16
2018-08-01,London,1.87625
2018-08-01,North,1.9442858
2018-08-01,North West,2.0835295
2018-08-01,Northern Ireland,1.5316668
2018-08-01,Scotland,2.241111
2018-08-01,South East,1.7947619
2018-08-01,South West,1.71
2018-08-01,Wales,1.6487501
2018-08-01,West Midlands,1.5825
2018-08-01,Yorkshire & Humber,1.34
2018-09-01,East Anglia,1.8492309
2018-09-01,East Midlands,2.120909
2018-09-01,London,1.9911112
2018-09-01,North,1.7012501
2018-09-01,North West,2.046875
2018-09-01,Northern Ireland,1.5316668
2018-09-01,Scotland,2.0372727
2018-09-01,South East,1.7865
2018-09-01,South West,1.6478571
2018-09-01,Wales,1.72375
2018-09-01,West Midlands,1.5658334
2018-09-01,Yorkshire & Humber,1.3257142
2018-10-01,East Anglia,1.7421428
2018-10-01,East Midlands,2.1163638
2018-10-01,London,2.1883333
2018-10-01,North,1.8885715
2018-10-01,North West,2.1316667
2018-10-01,Northern Ireland,1.5566667
2018-10-01,Scotland,1.9976922
2018-10-01,South East,1.7190001
2018-10-01,South West,1.4676923
2018-10-01,Wales,1.7342857
2018-10-01,West Midlands,1.4830769
2018-10-01,Yorkshire & Humber,1.4475001
2018-11-01,East Anglia,1.6707143
2018-11-01,East Midlands,2.1275
2018-11-01,London,2.2517645
2018-11-01,North,1.63875
2018-11-01,North West,1.9482353
2018-11-01,Northern Ireland,1.478
2018-11-01,Scotland,1.9185715
2018-11-01,South East,1.8205
2018-11-01,South West,1.86
2018-11-01,Wales,1.6271429
2018-11-01,West Midlands,1.4638462
2018-11-01,Yorkshire & Humber,1.5654546
2018-12-01,East Anglia,1.6707143
2018-12-01,East Midlands,1.9390908
2018-12-01,London,2.1955557
2018-12-01,North,1.695
2018-12-01,North West,1.8517647
2018-12-01,Northern Ireland,1.57
2018-12-01,Scotland,1.9507143
2018-12-01,South East,1.7524999
2018-12-01,South West,1.860909
2018-12-01,Wales,1.6425
2018-12-01,West Midlands,1.4984615
2018-12-01,Yorkshire & Humber,1.393077
2019-01-01,East Anglia,1.72
2019-01-01,East Midlands,1.9672726
2019-01-01,London,2.231579
2019-01-01,North,1.6385715
2019-01-01,North West,2.082778
2019-01-01,Northern Ireland,1.5866667
2019-01-01,Scotland,1.9942857
2019-01-01,South East,1.8011112
2019-01-01,South West,1.5672727
2019-01-01,Wales,1.6142857
2019-01-01,West Midlands,1.4530768
2019-01-01,Yorkshire & Humber,1.18
2019-02-01,East Anglia,1.9364287
2019-02-01,East Midlands,1.7520001
2019-02-01,London,2.1355557
2019-02-01,North,1.855
2019-02-01,North West,2.007647
2019-02-01,Northern Ireland,1.58
2019-02-01,Scotland,1.9707693
2019-02-01,South East,1.7864707
2019-02-01,South West,1.4183334
2019-02-01,Wales,1.5771428
2019-02-01,West Midlands,1.739091
2019-02-01,Yorkshire & Humber,1.210909
2019-03-01,East Anglia,1.8106667
2019-03-01,East Midlands,2.008889
2019-03-01,London,2.1542106
2019-03-01,North,1.6614286
2019-03-01,North West,1.9852941
2019-03-01,Northern Ireland,1.58
2019-03-01,Scotland,2.0207694
2019-03-01,South East,1.7878948
2019-03-01,South West,1.4618182
2019-03-01,Wales,1.67375
2019-03-01,West Midlands,1.5669231
2019-03-01,Yorkshire & Humber,1.11
2019-04-01,East Anglia,1.8526667
2019-04-01,East Midlands,1.9644445
2019-04-01,London,2.2235
2019-04-01,North,1.57875
2019-04-01,North West,2.0422223
2019-04-01,Northern Ireland,1.536
