Date,Region,Mean
2016-01-01,Yorkshire & Humber,2.0475001
2016-02-01,East Anglia,1.9552175
2016-02-01,East Midlands,2.009
2016-02-01,London,2.374815
2016-02-01,North,1.9073334
2016-02-01,North West,1.9443479
2016-02-01,Northern Ireland,1.73
2016-02-01,Scotland,1.9557142
2016-02-01,South East,2.0164285
2016-02-01,South West,2.0080953
2016-02-01,Wales,1.819375
2016-02-01,West Midlands,2.1057897
2016-02-01,Yorkshire & Humber,2.0405002
2016-03-01,East Anglia,1.9382609
2016-03-01,East Midlands,1.9540001
2016-03-01,London,2.3488889
2016-03-01,North,1.775
2016-03-01,North West,1.8764
2016-03-01,Northern Ireland,1.7016667
2016-03-01,Scotland,1.935
2016-03-01,South East,1.9962069
2016-03-01,South West,1.8985714
2016-03-01,Wales,1.750625
2016-03-01,West Midlands,2.0645
2016-03-01,Yorkshire & Humber,1.9742857
2016-04-01,East Anglia,1.9334784
2016-04-01,East Midlands,1.927
2016-04-01,London,2.3655555
2016-04-01,North,1.8273333
2016-04-01,North West,1.8328
2016-04-01,Northern Ireland,1.7016667
2016-04-01,Scotland,1.8895454
2016-04-01,South East,2.0403447
2016-04-01,South West,1.9527272
2016-04-01,Wales,1.750625
2016-04-01,West Midlands,2.0509524
2016-04-01,Yorkshire & Humber,1.9742857
2016-05-01,East Anglia,1.9360869
2016-05-01,East Midlands,1.9375
2016-05-01,London,2.3353572
2016-05-01,North,1.888
2016-05-01,North West,1.8592
2016-05-01,Northern Ireland,1.7316667
2016-05-01,Scotland,1.9633334
2016-05-01,South East,2.0106666
2016-05-01,South West,2.034
2016-05-01,Wales,1.83875
2016-05-01,West Midlands,2.0633335
2016-05-01,Yorkshire & Humber,1.9709524
2016-06-01,East Anglia,1.949091
2016-06-01,East Midlands,1.9105555
2016-06-01,London,2.3396153
2016-06-01,North,1.804
2016-06-01,North West,1.9247826
2016-06-01,Northern Ireland,1.6618183
2016-06-01,Scotland,2.0110002
2016-06-01,South East,1.9713794
2016-06-01,South West,1.9219999
2016-06-01,Wales,1.8113333
2016-06-01,West Midlands,2.078421
2016-06-01,Yorkshire & Humber,1.9857894
2016-07-01,East Anglia,1.9638096
2016-07-01,East Midlands,2.017647
2016-07-01,London,2.37
2016-07-01,North,1.7492307
2016-07-01,North West,1.9320832
2016-07-01,Northern Ireland,1.7254544
2016-07-01,Scotland,1.9994445
2016-07-01,South East,2.1088
2016-07-01,South West,2.055294
2016-07-01,Wales,1.8346667
2016-07-01,West Midlands,2.1936843
2016-07-01,Yorkshire & Humber,1.9844445
2016-08-01,East Anglia,1.9150001
2016-08-01,East Midlands,2.032353
2016-08-01,London,2.2623076
2016-08-01,North,1.8806666
2016-08-01,North West,1.9577273
2016-08-01,Northern Ireland,1.7254544
2016-08-01,Scotland,1.982353
2016-08-01,South East,2.094074
2016-08-01,South West,2.0161111
2016-08-01,Wales,1.8346667
2016-08-01,West Midlands,2.125
2016-08-01,Yorkshire & Humber,2.0036843
2016-09-01,East Anglia,1.924091
2016-09-01,East Midlands,2.0277777
2016-09-01,London,2.2868
2016-09-01,North,1.8473333
2016-09-01,North West,1.9759091
2016-09-01,Northern Ireland,1.7254544
2016-09-01,Scotland,1.9882352
2016-09-01,South East,2.0889287
2016-09-01,South West,2.1409523
2016-09-01,Wales,1.8213333
2016-09-01,West Midlands,2.1244445
2016-09-01,Yorkshire & Humber,1.9152632
2016-10-01,East Anglia,1.8540909
2016-10-01,East Midlands,1.9868422
2016-10-01,London,2.251111
2016-10-01,North,1.795
2016-10-01,North West,1.9195833
2016-10-01,Northern Ireland,1.6233333
2016-10-01,Scotland,1.9585714
2016-10-01,South East,2.0306897
2016-10-01,South West,2.0490475
2016-10-01,Wales,1.785625
2016-10-01,West Midlands,2.06
2016-10-01,Yorkshire & Humber,1.8774999
2016-11-01,East Anglia,1.881739
2016-11-01,East Midlands,1.9210526
2016-11-01,London,2.2857692
2016-11-01,North,1.81625
2016-11-01,North West,1.912
2016-11-01,Northern Ireland,1.6441666
2016-11-01,Scotland,2.0890908
2016-11-01,South East,2.055862
2016-11-01,South West,2.1004546
2016-11-01,Wales,1.785625
2016-11-01,West Midlands,2.0836842
2016-11-01,Yorkshire & Humber,1.9145
2016-12-01,East Anglia,1.8947827
2016-12-01,East Midlands,2.002
2016-12-01,London,2.231111
2016-12-01,North,1.885
2016-12-01,North West,1.9561539
2016-12-01,Northern Ireland,1.6441666
2016-12-01,Scotland,2.0686362
2016-12-01,South East,2.0496666
2016-12-01,South West,2.0690908
2016-12-01,Wales,1.7887499
2016-12-01,West Midlands,2.1126316
2016-12-01,Yorkshire & Humber,1.9352381
2017-01-01,East Anglia,1.8795652
2017-01-01,East Midlands,1.9145
2017-01-01,London,2.2060714
2017-01-01,North,1.869375
2017-01-01,North West,1.8804
2017-01-01,Northern Ireland,1.6233333
2017-01-01,Scotland,2.0345454
2017-01-01,South East,2.0543334
2017-01-01,South West,2.1027272
2017-01-01,Wales,1.7887499
2017-01-01,West Midlands,2.0731578
2017-01-01,Yorkshire & Humber,1.9233333
2017-02-01,East Anglia,1.9740909
2017-02-01,East Midlands,1.9222221
2017-02-01,London,2.28875
2017-02-01,North,1.8473333
2017-02-01,North West,1.9460869
2017-02-01,Northern Ireland,1.6858333
2017-02-01,Scotland,2.0695238
2017-02-01,South East,2.132963
2017-02-01,South West,2.1790476
2017-02-01,Wales,1.808
2017-02-01,West Midlands,2.0938888
2017-02-01,Yorkshire & Humber,1.9120001
2017-03-01,East Anglia,1.9882609
2017-03-01,East Midlands,1.9263157
2017-03-01,London,2.3125925
2017-03-01,North,1.856875
2017-03-01,North West,1.9541668
2017-03-01,Northern Ireland,1.6358333
2017-03-01,Scotland,2.0842857
2017-03-01,South East,2.0889287
2017-03-01,South West,2.170909
2017-03-01,Wales,1.8199999
2017-03-01,West Midlands,2.1215
2017-03-01,Yorkshire & Humber,1.8947619
2017-04-01,East Anglia,2.0056522
2017-04-01,East Midlands,2.1895
2017-04-01,London,2.3475
2017-04-01,North,1.919375
2017-04-01,North West,2.021154
2017-04-01,Northern Ireland,1.7191668
2017-04-01,Scotland,2.1747618
2017-04-01,South East,2.2273333
2017-04-01,South West,2.2163637
2017-04-01,Wales,1.8825
2017-04-01,West Midlands,2.174
2017-04-01,Yorkshire & Humber,1.9933333
2017-05-01,East Anglia,1.9882609
2017-05-01,East Midlands,2.0219998
2017-05-01,London,2.3033333
2017-05-01,North,1.8473333
2017-05-01,North West,1.9153845
2017-05-01,Northern Ireland,1.6441666
2017-05-01,Scotland,2.1057143
2017-05-01,South East,2.1365516
2017-05-01,South West,2.1822727
2017-05-01,Wales,1.82
2017-05-01,West Midlands,2.117619
2017-05-01,Yorkshire & Humber,1.9504762
2017-06-01,East Anglia,2.0056522
2017-06-01,East Midlands,2.21
2017-06-01,London,2.3588889
2017-06-01,North,1.919375
2017-06-01,North West,2.0346155
2017-06-01,Northern Ireland,1.7275
2017-06-01,Scotland,2.1754546
2017-06-01,South East,2.2433333
2017-06-01,South West,2.200909
2017-06-01,Wales,1.88875
2017-06-01,West Midlands,2.1771429
2017-06-01,Yorkshire & Humber,1.9623809
2017-07-01,East Anglia,2.0143478
2017-07-01,East Midlands,2.1236842
2017-07-01,London,2.3048148
2017-07-01,North,1.919375
2017-07-01,North West,2.0483334
2017-07-01,Northern Ireland,1.7275
2017-07-01,Scotland,2.1754546
2017-07-01,South East,2.2233331
2017-07-01,South West,2.2186365
2017-07-01,Wales,1.88875
2017-07-01,West Midlands,2.2128572
2017-07-01,Yorkshire & Humber,1.9675
2017-08-01,East Anglia,1.9485716
2017-08-01,East Midlands,2.0265
2017-08-01,London,2.24
2017-08-01,North,1.81125
2017-08-01,North West,1.9834615
2017-08-01,Northern Ireland,1.5358334
2017-08-01,Scotland,2.057273
2017-08-01,South East,2.0896666
2017-08-01,South West,2.1290476
2017-08-01,Wales,1.750625
2017-08-01,West Midlands,2.0294738
2017-08-01,Yorkshire & Humber,1.8395001
2017-09-01,East Anglia,1.9591305
2017-09-01,East Midlands,2.0536842
2017-09-01,London,2.3289285
2017-09-01,North,1.831875
2017-09-01,North West,1.9911538
2017-09-01,Northern Ireland,1.6490909
2017-09-01,Scotland,2.081818
2017-09-01,South East,2.1603332
2017-09-01,South West,2.134762
2017-09-01,Wales,1.781875
2017-09-01,West Midlands,2.079
2017-09-01,Yorkshire & Humber,1.8781818
2017-10-01,East Anglia,1.9917392
2017-10-01,East Midlands,2.0233333
2017-10-01,London,2.262
2017-10-01,North,1.8425
2017-10-01,North West,1.9560001
2017-10-01,Northern Ireland,1.6525
2017-10-01,Scotland,2.0847619
2017-10-01,South East,2.1288888
2017-10-01,South West,2.1015
2017-10-01,Wales,1.79875
2017-10-01,West Midlands,2.067
2017-10-01,Yorkshire & Humber,1.8745456
2017-11-01,East Anglia,1.8331819
2017-11-01,East Midlands,1.9885
2017-11-01,London,2.1742308
2017-11-01,North,1.748125
2017-11-01,North West,1.9653846
2017-11-01,Northern Ireland,1.5225
2017-11-01,Scotland,1.9890476
2017-11-01,South East,2.0770001
2017-11-01,South West,2.0654545
2017-11-01,Wales,1.704375
2017-11-01,West Midlands,2.0357144
2017-11-01,Yorkshire & Humber,1.8227272
2017-12-01,East Anglia,1.9186363
2017-12-01,East Midlands,2.0865
2017-12-01,London,2.1788461
2017-12-01,North,1.835625
2017-12-01,North West,1.8765385
2017-12-01,Northern Ireland,1.6725
2017-12-01,Scotland,2.0371428
2017-12-01,South East,2.1223333
2017-12-01,South West,2.1399999
2017-12-01,Wales,1.7843751
2017-12-01,West Midlands,2.0615
2017-12-01,Yorkshire & Humber,1.8763636
2018-01-01,East Anglia,1.8547826
2018-01-01,East Midlands,2.02
2018-01-01,London,2.1088
2018-01-01,North,1.715
2018-01-01,North West,1.9173076
2018-01-01,Northern Ireland,1.5558333
2018-01-01,Scotland,1.9469999
2018-01-01,South East,2.091
2018-01-01,South West,1.9789999
2018-01-01,Wales,1.6085714
2018-01-01,West Midlands,1.9809523
2018-01-01,Yorkshire & Humber,1.7595239
2018-02-01,East Anglia,1.8386364
2018-02-01,East Midlands,2.052
2018-02-01,London,2.14625
2018-02-01,North,1.7575
2018-02-01,North West,1.9908
2018-02-01,Northern Ireland,1.565
2018-02-01,Scotland,1.8729999
2018-02-01,South East,1.9671429
2018-02-01,South West,1.926
2018-02-01,Wales,1.6542857
2018-02-01,West Midlands,2.0545
2018-02-01,Yorkshire & Humber,1.797143
2018-03-01,East Anglia,1.8436364
2018-03-01,East Midlands,2.042222
2018-03-01,London,2.2292
2018-03-01,North,1.7513334
2018-03-01,North West,1.9436363
2018-03-01,Northern Ireland,1.539091
2018-03-01,Scotland,1.964
2018-03-01,South East,2.0635715
2018-03-01,South West,1.945
2018-03-01,Wales,1.6471428
2018-03-01,West Midlands,1.859375
2018-03-01,Yorkshire & Humber,1.8334999
2018-04-01,East Anglia,1.7963637
2018-04-01,East Midlands,1.925294
2018-04-01,London,2.16
2018-04-01,North,1.722
2018-04-01,North West,1.967826
2018-04-01,Northern Ireland,1.54
2018-04-01,Scotland,1.9685714
2018-04-01,South East,1.9830769
2018-04-01,South West,1.8905262
2018-04-01,Wales,1.6642857
2018-04-01,West Midlands,2.0857894
2018-04-01,Yorkshire & Humber,1.82
2018-05-01,East Anglia,1.7889999
2018-05-01,East Midlands,1.9244444
2018-05-01,London,2.1870835
2018-05-01,North,1.6953334
2018-05-01,North West,1.9481819
2018-05-01,Northern Ireland,1.4733334
2018-05-01,Scotland,1.8774999
2018-05-01,South East,2.0148149
2018-05-01,South West,1.8838096
2018-05-01,Wales,1.6713333
2018-05-01,West Midlands,1.9961112
2018-05-01,Yorkshire & Humber,1.7819047
2018-06-01,East Anglia,1.7355
2018-06-01,East Midlands,1.9888889
2018-06-01,London,2.13
2018-06-01,North,1.66
2018-06-01,North West,1.9966666
2018-06-01,Northern Ireland,1.5066667
2018-06-01,Scotland,1.8959999
2018-06-01,South East,1.9796296
2018-06-01,South West,1.8819048
2018-06-01,Wales,1.6359999
2018-06-01,West Midlands,1.9931579
2018-06-01,Yorkshire & Humber,1.7360001
2018-07-01,East Anglia,1.8231819
2018-07-01,East Midlands,1.9627779
2018-07-01,London,2.20875
2018-07-01,North,1.6564286
2018-07-01,North West,1.9873912
2018-07-01,Northern Ireland,1.5618182
2018-07-01,Scotland,2.0061905
2018-07-01,South East,2.0188463
2018-07-01,South West,1.9661906
2018-07-01,Wales,1.7173333
2018-07-01,West Midlands,2.0573685
2018-07-01,Yorkshire & Humber,1.8042856
2018-08-01,East Anglia,1.7890476
2018-08-01,East Midlands,2.0045
2018-08-01,London,2.0932
2018-08-01,North,1.6226667
2018-08-01,North West,1.9329166
2018-08-01,Northern Ireland,1.4733334
2018-08-01,Scotland,1.9254546
2018-08-01,South East,2.0206895
2018-08-01,South West,1.8886364
2018-08-01,Wales,1.681875
2018-08-01,West Midlands,1.9484211
2018-08-01,Yorkshire & Humber,1.7868183
2018-09-01,East Anglia,1.7772727
2018-09-01,East Midlands,2.006
2018-09-01,London,2.1657693
2018-09-01,North,1.705625
2018-09-01,North West,2.0546153
2018-09-01,Northern Ireland,1.5066667
2018-09-01,Scotland,1.9713635
2018-09-01,South East,2.0700002
2018-09-01,South West,1.9363636
2018-09-01,Wales,1.68375
2018-09-01,West Midlands,1.9478947
2018-09-01,Yorkshire & Humber,1.7865
2018-10-01,East Anglia,1.7344999
2018-10-01,East Midlands,1.9563156
2018-10-01,London,2.2029629
2018-10-01,North,1.6226667
2018-10-01,North West,1.9876
2018-10-01,Northern Ireland,1.5066667
2018-10-01,Scotland,1.8633333
2018-10-01,South East,1.9751853
2018-10-01,South West,1.8433332
2018-10-01,Wales,1.5993333
2018-10-01,West Midlands,1.9731578
2018-10-01,Yorkshire & Humber,1.708
2018-11-01,East Anglia,1.808
2018-11-01,East Midlands,2.0615788
2018-11-01,London,2.141923
2018-11-01,North,1.756
2018-11-01,North West,2.0596
2018-11-01,Northern Ireland,1.5572727
2018-11-01,Scotland,1.9715
2018-11-01,South East,2.0546155
2018-11-01,South West,1.9142858
2018-11-01,Wales,1.6528571
2018-11-01,West Midlands,2.1055
2018-11-01,Yorkshire & Humber,1.8685715
2018-12-01,East Anglia,1.7838094
2018-12-01,East Midlands,1.9985001
2018-12-01,London,2.0922222
2018-12-01,North,1.69625
2018-12-01,North West,1.9408334
2018-12-01,Northern Ireland,1.4733334
2018-12-01,Scotland,1.8766667
2018-12-01,South East,1.9449999
2018-12-01,South West,1.8636364
2018-12-01,Wales,1.6393334
2018-12-01,West Midlands,2.001
2018-12-01,Yorkshire & Humber,1.8086364
2019-01-01,East Anglia,1.8184999
2019-01-01,East Midlands,2.0205262
2019-01-01,London,2.2465384
2019-01-01,North,1.704
2019-01-01,North West,2.0791667
2019-01-01,Northern Ireland,1.5190908
2019-01-01,Scotland,1.9305264
2019-01-01,South East,2.0421429
2019-01-01,South West,1.9135001
2019-01-01,Wales,1.6435715
2019-01-01,West Midlands,2.0695
2019-01-01,Yorkshire & Humber,1.816
2019-02-01,East Anglia,1.9828571
2019-02-01,East Midlands,1.9505556
2019-02-01,London,2.0569565
2019-02-01,North,1.7992307
2019-02-01,North West,2.1327271
2019-02-01,Northern Ireland,1.6345454
2019-02-01,Scotland,1.9957894
2019-02-01,South East,2.0281482
2019-02-01,South West,1.9157896
2019-02-01,Wales,1.6761539
2019-02-01,West Midlands,2.141579
2019-02-01,Yorkshire & Humber,1.87
2019-03-01,East Anglia,1.9995456
2019-03-01,East Midlands,1.9926316
2019-03-01,London,2.215
2019-03-01,North,1.836
2019-03-01,North West,2.2029166
2019-03-01,Northern Ireland,1.7072728
2019-03-01,Scotland,2.035
2019-03-01,South East,2.0914814
2019-03-01,South West,2.0238094
2019-03-01,Wales,1.8626667
2019-03-01,West Midlands,2.1365
2019-03-01,Yorkshire & Humber,1.9404762
2019-04-01,East Anglia,1.956087
2019-04-01,East Midlands,1.948
2019-04-01,London,2.0557692
2019-04-01,North,1.78375
2019-04-01,North West,2.1133335
2019-04-01,Northern Ireland,1.6483334
2019-04-01,Scotland,1.9860001
2019-04-01,South East,2.0653572
2019-04-01,South West,1.9147619
2019-04-01,Wales,1.80875
2019-04-01,West Midlands,2.0795
2019-04-01,Yorkshire & Humber,1.8977273
2019-05-01,East Anglia,1.9821739
2019-05-01,East Midlands,1.923
2019-05-01,London,2.1170833
2019-05-01,North,1.6793333
2019-05-01,North West,2.1404166
2019-05-01,Northern Ireland,1.5816666
2019-05-01,Scotland,1.949091
2019-05-01,South East,2.1742857
2019-05-01,South West,1.925
2019-05-01,Wales,1.7859999
2019-05-01,West Midlands,2.0595
2019-05-01,Yorkshire & Humber,1.8613636
2019-06-01,East Anglia,1.9778261
2019-06-01,East Midlands,1.83
2019-06-01,London,2.1617856
2019-06-01,North,1.7525
2019-06-01,North West,2.1615386
2019-06-01,Northern Ireland,1.6233333
2019-06-01,Scotland,2.0072727
2019-06-01,South East,2.165
2019-06-01,South West,1.9385713
2019-06-01,Wales,1.755625
2019-06-01,West Midlands,2.043
2019-06-01,Yorkshire & Humber,1.875
2019-07-01,East Anglia,1.9995652
2019-07-01,East Midlands,1.903889
2019-07-01,London,2.179643
2019-07-01,North,1.78375
2019-07-01,North West,2.1807692
2019-07-01,Northern Ireland,1.59
2019-07-01,Scotland,2.03
2019-07-01,South East,2.2132144
2019-07-01,South West,1.9618182
2019-07-01,Wales,1.80875
2019-07-01,West Midlands,2.0795
2019-07-01,Yorkshire & Humber,1.8795453
2019-08-01,East Anglia,1.9130435
2019-08-01,East Midlands,1.9694738
2019-08-01,London,2.041154
2019-08-01,North,1.816
2019-08-01,North West,2.1426923
2019-08-01,Northern Ireland,1.6233333
2019-08-01,Scotland,2.03
2019-08-01,South East,2.2060714
2019-08-01,South West,1.9618182
2019-08-01,Wales,1.80875
2019-08-01,West Midlands,2.1209524
2019-08-01,Yorkshire & Humber,1.8977273
2019-09-01,East Anglia,2.0039132
2019-09-01,East Midlands,1.9536842
2019-09-01,London,2.1988888
2019-09-01,North,1.75875
2019-09-01,North West,2.1615386
2019-09-01,Northern Ireland,1.5816666
2019-09-01,Scotland,1.9804546
2019-09-01,South East,2.2332
2019-09-01,South West,1.9436364
2019-09-01,Wales,1.78375
2019-09-01,West Midlands,2.1019046
2019-09-01,Yorkshire & Humber,1.8571428
2019-10-01,East Anglia,1.9338095
2019-10-01,East Midlands,1.8655556
2019-10-01,London,2.1953845
2019-10-01,North,1.75875
2019-10-01,North West,2.161923
2019-10-01,Northern Ireland,1.5566667
2019-10-01,Scotland,1.9085714
2019-10-01,South East,2.2141378
2019-10-01,South West,1.9095454
2019-10-01,Wales,1.761875
2019-10-01,West Midlands,2.092
2019-10-01,Yorkshire & Humber,1.852381
2019-11-01,East Anglia,1.9821739
2019-11-01,East Midlands,1.9127778
2019-11-01,London,2.1953847
2019-11-01,North,1.75875
2019-11-01,North West,2.1672
2019-11-01,Northern Ireland,1.5816666
2019-11-01,Scotland,1.949091
2019-11-01,South East,2.1782758
2019-11-01,South West,1.9095454
2019-11-01,Wales,1.78375
2019-11-01,West Midlands,2.0
2019-11-01,Yorkshire & Humber,1.8818183
2019-12-01,East Anglia,1.9927273
2019-12-01,East Midlands,1.925294
2019-12-01,London,2.2623076
2019-12-01,North,1.826
2019-12-01,North West,2.1891668
2019-12-01,Northern Ireland,1.63
2019-12-01,Scotland,2.0719047
2019-12-01,South East,2.2177777
2019-12-01,South West,1.948
2019-12-01,Wales,1.9093333
2019-12-01,West Midlands,2.0794735
2019-12-01,Yorkshire & Humber,1.878
2020-01-01,East Anglia,2.040476
2020-01-01,East Midlands,2.0510528
2020-01-01,London,2.2546153
2020-01-01,North,1.8126667
2020-01-01,North West,2.23
2020-01-01,Northern Ireland,1.6118182
2020-01-01,Scotland,2.017619
2020-01-01,South East,2.2382143
2020-01-01,South West,1.9909523
2020-01-01,Wales,1.8393333
2020-01-01,West Midlands,2.0838888
2020-01-01,Yorkshire & Humber,1.9261905
2020-02-01,East Anglia,1.9957143
2020-02-01,East Midlands,2.0431578
2020-02-01,London,2.1284616
2020-02-01,North,1.83375
2020-02-01,North West,2.1773076
2020-02-01,Northern Ireland,1.6608334
2020-02-01,Scotland,1.9940909
2020-02-01,South East,2.18
2020-02-01,South West,1.914091
2020-02-01,Wales,1.82125
2020-02-01,West Midlands,2.0542104
2020-02-01,Yorkshire & Humber,1.9572728
2020-03-01,East Anglia,2.0026314
2020-03-01,East Midlands,2.07
2020-03-01,London,2.2629168
2020-03-01,North,1.8226666
2020-03-01,North West,2.2143478
2020-03-01,Northern Ireland,1.6039999
2020-03-01,Scotland,2.1104763
2020-03-01,South East,2.2485185
2020-03-01,South West,1.9978946
2020-03-01,Wales,1.8100001
2020-03-01,West Midlands,2.1394737
2020-03-01,Yorkshire & Humber,1.8826317
2020-04-01,East Anglia,1.8925
2020-04-01,East Midlands,1.9735293
2020-04-01,London,2.0055
2020-04-01,North,1.8786666
2020-04-01,North West,2.2304165
2020-04-01,Northern Ireland,1.6254544
2020-04-01,Scotland,2.0276191
2020-04-01,South East,2.2012
2020-04-01,South West,1.8616666
2020-04-01,Wales,1.9419999
2020-04-01,West Midlands,2.0358825
2020-04-01,Yorkshire & Humber,1.9478947
2020-05-01,East Anglia,2.0410526
2020-05-01,East Midlands,2.081579
2020-05-01,London,2.105
2020-05-01,North,1.88625
2020-05-01,North West,2.2279167
2020-05-01,Northern Ireland,1.6254544
2020-05-01,Scotland,2.0276191
2020-05-01,South East,2.2908
2020-05-01,South West,1.9028571
2020-05-01,Wales,2.008125
2020-05-01,West Midlands,2.0342107
2020-05-01,Yorkshire & Humber,1.9478947
2020-06-01,East Anglia,2.0378947
2020-06-01,East Midlands,2.081579
2020-06-01,London,2.119
2020-06-01,North,1.9175
2020-06-01,North West,2.2984
2020-06-01,Northern Ireland,1.6808333
2020-06-01,Scotland,2.0747619
2020-06-01,South East,2.2511537
2020-06-01,South West,1.933
2020-06-01,Wales,1.98625
2020-06-01,West Midlands,2.0647058
2020-06-01,Yorkshire & Humber,2.06
2020-07-01,East Anglia,1.8315789
2020-07-01,East Midlands,1.9188235
2020-07-01,London,2.0770001
2020-07-01,North,1.821875
2020-07-01,North West,2.2016
2020-07-01,Northern Ireland,1.6475
2020-07-01,Scotland,2.0257144
2020-07-01,South East,2.2218518
2020-07-01,South West,1.8615
2020-07-01,Wales,1.921875
2020-07-01,West Midlands,2.047778
2020-07-01,Yorkshire & Humber,1.9645455
2020-08-01,East Anglia,1.8963157
2020-08-01,East Midlands,1.9357895
2020-08-01,London,2.0734785
2020-08-01,North,1.825625
2020-08-01,North West,2.1584616
2020-08-01,Northern Ireland,1.6441666
2020-08-01,Scotland,1.9614999
2020-08-01,South East,2.1776667
2020-08-01,South West,1.9109524
2020-08-01,Wales,1.835
2020-08-01,West Midlands,2.0088234
2020-08-01,Yorkshire & Humber,1.9647619
2020-09-01,East Anglia,2.0005262
2020-09-01,East Midlands,1.985
2020-09-01,London,2.216818
2020-09-01,North,1.8175
2020-09-01,North West,2.0196154
2020-09-01,Northern Ireland,1.6858333
2020-09-01,Scotland,2.0268183
2020-09-01,South East,2.1533332
2020-09-01,South West,1.9695238
2020-09-01,Wales,1.813125
2020-09-01,West Midlands,2.0521054
2020-09-01,Yorkshire & Humber,1.92
2020-10-01,East Anglia,2.019
2020-10-01,East Midlands,2.0305
2020-10-01,London,2.1866667
2020-10-01,North,1.825
2020-10-01,North West,2.2142308
2020-10-01,Northern Ireland,1.7483333
2020-10-01,Scotland,2.0614285
2020-10-01,South East,2.1467857
2020-10-01,South West,2.0057142
2020-10-01,Wales,1.8986666
2020-10-01,West Midlands,2.1174998
2020-10-01,Yorkshire & Humber,1.9915001
2020-11-01,East Anglia,1.9094443
2020-11-01,East Midlands,2.004737
2020-11-01,London,2.175
2020-11-01,North,1.7919999
2020-11-01,North West,2.2016
2020-11-01,Northern Ireland,1.6118182
2020-11-01,Scotland,1.9795
2020-11-01,South East,2.0952172
2020-11-01,South West,1.9005555
2020-11-01,Wales,1.8685714
2020-11-01,West Midlands,1.974375
2020-11-01,Yorkshire & Humber,1.9505264
2020-12-01,East Anglia,2.0273685
2020-12-01,East Midlands,2.04
2020-12-01,London,2.2161906
2020-12-01,North,1.865
2020-12-01,North West,2.2307692
2020-12-01,Northern Ireland,1.7027272
2020-12-01,Scotland,2.0919049
2020-12-01,South East,2.2096
2020-12-01,South West,1.9405556
2020-12-01,Wales,1.9493333
2020-12-01,West Midlands,2.1111112
2020-12-01,Yorkshire & Humber,2.024762
2021-01-01,East Anglia,2.056842
2021-01-01,East Midlands,2.0805557
2021-01-01,London,2.199091
2021-01-01,North,1.9635714
2021-01-01,North West,2.2358334
2021-01-01,Northern Ireland,1.728
2021-01-01,Scotland,2.115
2021-01-01,South East,2.1808333
2021-01-01,South West,1.9594445
2021-01-01,Wales,2.0135715
2021-01-01,West Midlands,2.1323528
2021-01-01,Yorkshire & Humber,1.9984211
2021-02-01,East Anglia,2.019
2021-02-01,East Midlands,2.0810528
2021-02-01,London,2.0454545
2021-02-01,North,2.03625
2021-02-01,North West,2.1984
2021-02-01,Northern Ireland,1.760909
2021-02-01,Scotland,2.0238094
2021-02-01,South East,2.1765385
2021-02-01,South West,1.8936841
2021-02-01,Wales,2.08
2021-02-01,West Midlands,2.086111
2021-02-01,Yorkshire & Humber,1.9980952
2021-03-01,East Anglia,2.0835
2021-03-01,East Midlands,2.0915
2021-03-01,London,2.2069564
2021-03-01,North,2.02375
2021-03-01,North West,2.23
2021-03-01,Northern Ireland,1.760909
2021-03-01,Scotland,2.1138096
2021-03-01,South East,2.208846
2021-03-01,South West,1.9663159
2021-03-01,Wales,2.08
2021-03-01,West Midlands,2.1466665
2021-03-01,Yorkshire & Humber,2.0457141
2021-04-01,East Anglia,2.0414999
2021-04-01,East Midlands,2.0810528
2021-04-01,London,2.201739
2021-04-01,North,2.02375
2021-04-01,North West,2.238
2021-04-01,Northern Ireland,1.760909
2021-04-01,Scotland,2.1138096
2021-04-01,South East,2.2073076
2021-04-01,South West,1.9663159
2021-04-01,Wales,2.0674999
2021-04-01,West Midlands,2.1277778
2021-04-01,Yorkshire & Humber,2.0266666
2021-05-01,East Anglia,2.0685
2021-05-01,East Midlands,2.0836842
2021-05-01,London,2.2629166
2021-05-01,North,2.02375
2021-05-01,North West,2.23
2021-05-01,Northern Ireland,1.7518182
2021-05-01,Scotland,2.0614285
2021-05-01,South East,2.2225
2021-05-01,South West,1.9783334
2021-05-01,Wales,2.088125
2021-05-01,West Midlands,2.1088235
2021-05-01,Yorkshire & Humber,2.0219047
2021-06-01,East Anglia,2.0771427
2021-06-01,East Midlands,2.0573685
2021-06-01,London,2.17
2021-06-01,North,1.9925
2021-06-01,North West,2.1784
2021-06-01,Northern Ireland,1.7716666
2021-06-01,Scotland,2.1268182
2021-06-01,South East,2.1986206
2021-06-01,South West,2.008421
2021-06-01,Wales,2.056875
2021-06-01,West Midlands,2.1010525
2021-06-01,Yorkshire & Humber,1.9840909
2021-07-01,East Anglia,2.0966666
2021-07-01,East Midlands,2.0842104
2021-07-01,London,2.3096
2021-07-01,North,2.018125
2021-07-01,North West,2.218077
2021-07-01,Northern Ireland,1.7641667
2021-07-01,Scotland,2.140909
2021-07-01,South East,2.2006896
2021-07-01,South West,2.0290477
2021-07-01,Wales,2.07
2021-07-01,West Midlands,2.1973684
2021-07-01,Yorkshire & Humber,2.03
2021-08-01,East Anglia,2.1215
2021-08-01,East Midlands,2.0921052
2021-08-01,London,2.2745833
2021-08-01,North,2.03375
2021-08-01,North West,2.2276921
2021-08-01,Northern Ireland,1.7641667
2021-08-01,Scotland,2.1613636
2021-08-01,South East,2.1972413
